tag_code,release_site,release_date,release_year,release_lat,release_lon
3DD.0078E13BD2,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BD3,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BD4,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BD5,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BD6,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BD7,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BD8,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BD9,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BDA,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BDB,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BDC,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BDD,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BDE,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BDF,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BE0,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BE1,Starr Boat Launch,8/1/2024,2024,47.983552,-119.887492
3DD.0078E13BE2,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BE3,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BE4,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BE5,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BE6,Starr Boat Launch,8/1/2024,2024,47.983552,-119.887492
3DD.0078E13BE7,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BE8,Starr Boat Launch,8/1/2024,2024,47.983552,-119.887492
3DD.0078E13BE9,Starr Boat Launch,8/1/2024,2024,47.983552,-119.887492
3DD.0078E13BEA,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BEB,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BEC,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BED,Starr Boat Launch,8/1/2024,2024,47.983552,-119.887492
3DD.0078E13BEE,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BEF,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BF0,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BF1,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BF2,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BF3,Starr Boat Launch,8/1/2024,2024,47.983552,-119.887492
3DD.0078E13BF4,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BF5,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BF6,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BF7,Starr Boat Launch,8/1/2024,2024,47.983552,-119.887492
3DD.0078E13BF8,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BF9,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BFA,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BFB,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BFC,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BFD,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BFE,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13BFF,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C00,Starr Boat Launch,8/1/2024,2024,47.983552,-119.887492
3DD.0078E13C01,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C02,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C03,Starr Boat Launch,8/1/2024,2024,47.983552,-119.887492
3DD.0078E13C04,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C05,Starr Boat Launch,8/1/2024,2024,47.983552,-119.887492
3DD.0078E13C06,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C07,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C08,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C09,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C0A,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C0B,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C0C,Starr Boat Launch,8/1/2024,2024,47.983552,-119.887492
3DD.0078E13C0D,Starr Boat Launch,8/1/2024,2024,47.983552,-119.887492
3DD.0078E13C0E,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C0F,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C10,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C11,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C12,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C13,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C14,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C15,Starr Boat Launch,8/1/2024,2024,47.983552,-119.887492
3DD.0078E13C16,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C17,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C18,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C19,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C1A,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C1B,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C1C,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C1D,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C1E,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C1F,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C20,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C21,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C22,Starr Boat Launch,8/1/2024,2024,47.983552,-119.887492
3DD.0078E13C23,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C24,Starr Boat Launch,8/1/2024,2024,47.983552,-119.887492
3DD.0078E13C25,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C26,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C27,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C28,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C29,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C2A,Starr Boat Launch,8/1/2024,2024,47.983552,-119.887492
3DD.0078E13C2B,Starr Boat Launch,8/1/2024,2024,47.983552,-119.887492
3DD.0078E13C2C,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C2D,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C2E,Starr Boat Launch,8/1/2024,2024,47.983552,-119.887492
3DD.0078E13C2F,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.0078E13C30,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C31,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C32,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C33,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C34,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C35,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C36,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C37,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C38,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C3A,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C3B,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C3C,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C3D,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C3E,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C3F,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C40,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C41,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C42,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C43,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C44,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C45,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C46,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C47,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C48,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C49,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C4A,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C4B,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C4C,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C4D,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C4E,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C4F,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C50,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C51,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C52,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C53,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C54,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C55,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C56,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C57,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C58,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C59,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C5A,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C5B,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C5C,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C5D,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C5E,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C5F,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C60,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C61,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C62,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C63,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C64,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C65,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C66,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C67,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C69,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C6A,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C6B,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C6C,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C6D,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C6E,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C6F,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C70,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C71,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C72,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C73,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C74,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C75,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C76,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C77,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C78,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C79,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C7A,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C7B,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C7C,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C7D,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C7E,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C7F,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C80,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C81,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C82,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C83,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C84,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C85,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C86,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C87,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C88,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C89,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C8A,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C8B,Starr Boat Launch,9/5/2024,2024,47.983552,-119.887492
3DD.0078E13C8C,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C8D,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C8E,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C8F,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C90,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C91,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C92,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C93,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C94,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C95,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C96,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C97,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C98,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C99,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C9A,Starr Boat Launch,7/17/2025,2025,47.983552,-119.887492
3DD.0078E13C9B,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C9C,Starr Boat Launch,7/17/2025,2025,47.983552,-119.887492
3DD.0078E13C9D,Starr Boat Launch,7/17/2025,2025,47.983552,-119.887492
3DD.0078E13C9E,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13C9F,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CA0,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CA1,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CA2,Starr Boat Launch,7/17/2025,2025,47.983552,-119.887492
3DD.0078E13CA3,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CA4,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CA5,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CA6,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CA7,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CA8,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CA9,Starr Boat Launch,7/17/2025,2025,47.983552,-119.887492
3DD.0078E13CAA,Starr Boat Launch,7/17/2025,2025,47.983552,-119.887492
3DD.0078E13CAB,Starr Boat Launch,7/23/2025,2025,47.983552,-119.887492
3DD.0078E13CAC,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CAD,Starr Boat Launch,7/23/2025,2025,47.983552,-119.887492
3DD.0078E13CAE,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CAF,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CB0,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CB1,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CB2,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CB3,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CB4,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CB5,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CB6,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CB7,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CB8,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CB9,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CBA,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CBB,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CBC,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CBD,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CBE,Starr Boat Launch,7/17/2025,2025,47.983552,-119.887492
3DD.0078E13CBF,Starr Boat Launch,7/17/2025,2025,47.983552,-119.887492
3DD.0078E13CC0,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CC1,Starr Boat Launch,7/17/2025,2025,47.983552,-119.887492
3DD.0078E13CC2,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CC3,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CC4,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CC5,Starr Boat Launch,7/23/2025,2025,47.983552,-119.887492
3DD.0078E13CC6,Starr Boat Launch,7/17/2025,2025,47.983552,-119.887492
3DD.0078E13CC7,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CC8,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CC9,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CCA,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CCB,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CCC,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CCD,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CCE,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CCF,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CD0,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CD1,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CD2,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CD3,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CD4,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CD5,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CD6,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CD7,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CD8,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CD9,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CDA,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CDB,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CDC,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CDD,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CDE,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CDF,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CE0,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CE1,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CE2,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CE3,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CE4,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CE5,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CE6,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CE7,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CE8,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CE9,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CEA,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CEB,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CEC,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CED,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CEE,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CEF,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CF0,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CF1,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CF2,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CF3,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CF4,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CF5,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CF6,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CF7,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CF8,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CF9,Starr Boat Launch,7/31/2025,2025,47.983552,-119.887492
3DD.0078E13CFB,Starr Boat Launch,7/31/2025,2025,47.983552,-119.887492
3DD.0078E13CFC,Starr Boat Launch,7/31/2025,2025,47.983552,-119.887492
3DD.0078E13CFD,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13CFF,Starr Boat Launch,7/31/2025,2025,47.983552,-119.887492
3DD.0078E13D00,Starr Boat Launch,7/31/2025,2025,47.983552,-119.887492
3DD.0078E13D07,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13D09,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13D0A,Starr Boat Launch,7/31/2025,2025,47.983552,-119.887492
3DD.0078E13D0B,Starr Boat Launch,7/31/2025,2025,47.983552,-119.887492
3DD.0078E13D0E,Starr Boat Launch,7/31/2025,2025,47.983552,-119.887492
3DD.0078E13D0F,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13D12,Starr Boat Launch,7/31/2025,2025,47.983552,-119.887492
3DD.0078E13D15,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13D16,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13D17,Starr Boat Launch,7/31/2025,2025,47.983552,-119.887492
3DD.0078E13D18,Starr Boat Launch,7/31/2025,2025,47.983552,-119.887492
3DD.0078E13D19,Starr Boat Launch,7/31/2025,2025,47.983552,-119.887492
3DD.0078E13D1A,Starr Boat Launch,7/31/2025,2025,47.983552,-119.887492
3DD.0078E13D1E,Starr Boat Launch,7/31/2025,2025,47.983552,-119.887492
3DD.0078E13D1F,Starr Boat Launch,7/31/2025,2025,47.983552,-119.887492
3DD.0078E13D21,Starr Boat Launch,7/31/2025,2025,47.983552,-119.887492
3DD.0078E13D22,Starr Boat Launch,7/24/2025,2025,47.983552,-119.887492
3DD.0078E13D24,Starr Boat Launch,7/31/2025,2025,47.983552,-119.887492
