tag,mark_file,mark_data_project,mark_site,mark_date,release_site,release_date,species_code,species_name,comment,length,mark_count
3D9.1A4FD2A029,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",124,1
3D9.1A4FD2A02A,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",127,1
3D9.1A4FD2A02B,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",125,1
3D9.1A4FD2A02C,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/14/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/14/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",128,1
3D9.1A4FD2A02D,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/9/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/9/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",116,1
3D9.1A4FD2A02E,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2025,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",135,1
3D9.1A4FD2A02F,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",125,1
3D9.1A4FD2A030,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",130,1
3D9.1A4FD2A031,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/9/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/9/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",125,1
3D9.1A4FD2A032,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2025,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",140,1
3D9.1A4FD2A033,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/7/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/8/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",125,1
3D9.1A4FD2A034,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/9/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/9/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",115,1
3D9.1A4FD2A035,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/9/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/9/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",128,1
3D9.1A4FD2A036,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/10/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/10/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",115,1
3D9.1A4FD2A037,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/14/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/14/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",130,1
3D9.1A4FD2A038,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",128,1
3D9.1A4FD2A039,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",130,1
3D9.1A4FD2A03A,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2025,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",136,1
3D9.1A4FD2A03B,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",115,1
3D9.1A4FD2A03C,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2025,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",132,1
3D9.1A4FD2A03D,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",140,1
3D9.1A4FD2A03E,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/9/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/9/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",98,1
3D9.1A4FD2A03F,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/14/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/14/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",125,1
3D9.1A4FD2A040,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",127,1
3D9.1A4FD2A041,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/17/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/17/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",130,1
3D9.1A4FD2A042,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",137,1
3D9.1A4FD2A043,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",126,1
3D9.1A4FD2A044,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2025,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",137,1
3D9.1A4FD2A045,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/14/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/14/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",97,1
3D9.1A4FD2A046,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",132,1
3D9.1A4FD2A047,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/10/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/10/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",132,1
3D9.1A4FD2A048,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2025,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",134,1
3D9.1A4FD2A049,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",112,1
3D9.1A4FD2A04A,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",131,1
3D9.1A4FD2A04B,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/15/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/15/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",128,1
3D9.1A4FD2A04C,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",131,1
3D9.1A4FD2A04D,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/14/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/14/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",126,1
3D9.1A4FD2A04E,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2025,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",138,1
3D9.1A4FD2A04F,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",100,1
3D9.1A4FD2A050,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",121,1
3D9.1A4FD2A051,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",127,1
3D9.1A4FD2A052,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/7/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/8/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",121,1
3D9.1A4FD2A053,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",125,1
3D9.1A4FD2A054,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",116,1
3D9.1A4FD2A055,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/10/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/10/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",133,1
3D9.1A4FD2A056,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",143,1
3D9.1A4FD2A057,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/11/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/11/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",140,1
3D9.1A4FD2A058,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/11/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/11/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",142,1
3D9.1A4FD2A059,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",129,1
3D9.1A4FD2A05A,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2025,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",135,1
3D9.1A4FD2A05B,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",140,1
3D9.1A4FD2A05C,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2025,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",130,1
3D9.1A4FD2A05D,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",140,1
3D9.1A4FD2A05E,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",126,1
3D9.1A4FD2A05F,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",110,1
3D9.1A4FD2A060,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",130,1
3D9.1A4FD2A061,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/10/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/10/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",114,1
3D9.1A4FD2A062,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",129,1
3D9.1A4FD2A063,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",128,1
3D9.1A4FD2A064,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/15/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/15/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",127,1
3D9.1A4FD2A065,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",125,1
3D9.1A4FD2A066,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/15/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/15/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",125,1
3D9.1A4FD2A067,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2025,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",134,1
3D9.1A4FD2A068,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/10/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/10/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",128,1
3D9.1A4FD2A069,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/14/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/14/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",130,1
3D9.1A4FD2A06A,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",127,1
3D9.1A4FD2A06B,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",131,1
3D9.1A4FD2A06C,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",128,1
3D9.1A4FD2A06D,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",118,1
3D9.1A4FD2A06E,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/15/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/15/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",128,1
3D9.1A4FD2A06F,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2025,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",132,1
3D9.1A4FD2A070,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/9/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/9/2025,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",96,1
3D9.1A4FD2A071,CGS-2025-064-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2025,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2025,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",132,1
