tag_code,life_stage,release_site_label,release_site_code,release_site_name,release_date,release_year,release_lat,release_lon,length_mm
3D9.1A4FD29FDF,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,2025,48.151085,-120.056584,121
3D9.1A4FD29FE0,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2025,2025,48.151085,-120.056584,132
3D9.1A4FD29FE1,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2025,2025,48.151085,-120.056584,128
3D9.1A4FD29FE2,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/25/2025,2025,48.151085,-120.056584,117
3D9.1A4FD29FE3,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2025,2025,48.151085,-120.056584,126
3D9.1A4FD29FE4,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/25/2025,2025,48.151085,-120.056584,127
3D9.1A4FD29FE5,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,2025,48.151085,-120.056584,131
3D9.1A4FD29FE6,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,2025,48.151085,-120.056584,118
3D9.1A4FD29FE7,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2025,2025,48.151085,-120.056584,132
3D9.1A4FD29FE8,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/28/2025,2025,48.151085,-120.056584,140
3D9.1A4FD29FE9,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/25/2025,2025,48.151085,-120.056584,122
3D9.1A4FD29FEA,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/25/2025,2025,48.151085,-120.056584,127
3D9.1A4FD29FEB,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/27/2025,2025,48.151085,-120.056584,142
3D9.1A4FD29FEC,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/26/2025,2025,48.151085,-120.056584,127
3D9.1A4FD29FED,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2025,2025,48.151085,-120.056584,128
3D9.1A4FD29FEE,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,2025,48.151085,-120.056584,125
3D9.1A4FD29FEF,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2025,2025,48.151085,-120.056584,132
3D9.1A4FD29FF0,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,2025,48.151085,-120.056584,124
3D9.1A4FD29FF1,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/25/2025,2025,48.151085,-120.056584,131
3D9.1A4FD29FF2,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2025,2025,48.151085,-120.056584,125
3D9.1A4FD29FF3,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,2025,48.151085,-120.056584,129
3D9.1A4FD29FF4,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,2025,48.151085,-120.056584,127
3D9.1A4FD29FF5,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,2025,48.151085,-120.056584,108
3D9.1A4FD29FF6,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2025,2025,48.151085,-120.056584,115
3D9.1A4FD29FF7,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/26/2025,2025,48.151085,-120.056584,133
3D9.1A4FD29FF8,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2025,2025,48.151085,-120.056584,130
3D9.1A4FD29FF9,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,2025,48.151085,-120.056584,130
3D9.1A4FD29FFA,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/25/2025,2025,48.151085,-120.056584,95
3D9.1A4FD29FFB,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/27/2025,2025,48.151085,-120.056584,136
3D9.1A4FD29FFC,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/26/2025,2025,48.151085,-120.056584,125
3D9.1A4FD29FFD,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/27/2025,2025,48.151085,-120.056584,123
3D9.1A4FD29FFE,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2025,2025,48.151085,-120.056584,130
3D9.1A4FD29FFF,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,2025,48.151085,-120.056584,120
3D9.1A4FD2A000,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,2025,48.151085,-120.056584,128
3D9.1A4FD2A001,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,2025,48.151085,-120.056584,129
3D9.1A4FD2A002,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,2025,48.151085,-120.056584,128
3D9.1A4FD2A003,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/25/2025,2025,48.151085,-120.056584,100
3D9.1A4FD2A004,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,2025,48.151085,-120.056584,127
3D9.1A4FD2A005,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2025,2025,48.151085,-120.056584,121
3D9.1A4FD2A006,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/26/2025,2025,48.151085,-120.056584,130
3D9.1A4FD2A007,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2025,2025,48.151085,-120.056584,125
3D9.1A4FD2A008,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,2025,48.151085,-120.056584,133
3D9.1A4FD2A009,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2025,2025,48.151085,-120.056584,122
3D9.1A4FD2A00A,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/26/2025,2025,48.151085,-120.056584,132
3D9.1A4FD2A00B,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,2025,48.151085,-120.056584,129
3D9.1A4FD2A00C,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/25/2025,2025,48.151085,-120.056584,104
3D9.1A4FD2A00D,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,2025,48.151085,-120.056584,127
3D9.1A4FD2A00E,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/28/2025,2025,48.151085,-120.056584,131
3D9.1A4FD2A00F,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2025,2025,48.151085,-120.056584,136
3D9.1A4FD2A010,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/28/2025,2025,48.151085,-120.056584,126
3D9.1A4FD2A011,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,2025,48.151085,-120.056584,122
3D9.1A4FD2A012,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2025,2025,48.151085,-120.056584,130
3D9.1A4FD2A013,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2025,2025,48.151085,-120.056584,126
3D9.1A4FD2A014,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/25/2025,2025,48.151085,-120.056584,105
3D9.1A4FD2A015,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/26/2025,2025,48.151085,-120.056584,125
3D9.1A4FD2A016,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,2025,48.151085,-120.056584,125
3D9.1A4FD2A017,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,2025,48.151085,-120.056584,130
3D9.1A4FD2A018,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,2025,48.151085,-120.056584,122
3D9.1A4FD2A019,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2025,2025,48.151085,-120.056584,127
3D9.1A4FD2A01A,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/28/2025,2025,48.151085,-120.056584,133
3D9.1A4FD2A01B,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/28/2025,2025,48.151085,-120.056584,133
3D9.1A4FD2A01C,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,2025,48.151085,-120.056584,117
3D9.1A4FD2A01D,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,2025,48.151085,-120.056584,124
3D9.1A4FD2A01E,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2025,2025,48.151085,-120.056584,126
3D9.1A4FD2A01F,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/27/2025,2025,48.151085,-120.056584,132
3D9.1A4FD2A020,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/1/2025,2025,48.151085,-120.056584,130
3D9.1A4FD2A021,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,2025,48.151085,-120.056584,122
3D9.1A4FD2A022,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2025,2025,48.151085,-120.056584,128
3D9.1A4FD2A023,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2025,2025,48.151085,-120.056584,118
3D9.1A4FD2A024,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/28/2025,2025,48.151085,-120.056584,127
3D9.1A4FD2A025,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/25/2025,2025,48.151085,-120.056584,107
3D9.1A4FD2A026,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2025,2025,48.151085,-120.056584,120
3D9.1A4FD2A027,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,2025,48.151085,-120.056584,130
3D9.1A4FD2A028,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,2025,48.151085,-120.056584,132
3D9.1A4FD2A029,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,2025,48.151085,-120.056584,124
3D9.1A4FD2A02A,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,2025,48.151085,-120.056584,127
3D9.1A4FD2A02B,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,2025,48.151085,-120.056584,125
3D9.1A4FD2A02C,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/14/2025,2025,48.151085,-120.056584,128
3D9.1A4FD2A02D,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/9/2025,2025,48.151085,-120.056584,116
3D9.1A4FD2A02E,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2025,2025,48.151085,-120.056584,135
3D9.1A4FD2A02F,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,2025,48.151085,-120.056584,125
3D9.1A4FD2A030,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,2025,48.151085,-120.056584,130
3D9.1A4FD2A031,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/9/2025,2025,48.151085,-120.056584,125
3D9.1A4FD2A032,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2025,2025,48.151085,-120.056584,140
3D9.1A4FD2A033,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/8/2025,2025,48.151085,-120.056584,125
3D9.1A4FD2A034,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/9/2025,2025,48.151085,-120.056584,115
3D9.1A4FD2A035,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/9/2025,2025,48.151085,-120.056584,128
3D9.1A4FD2A036,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/10/2025,2025,48.151085,-120.056584,115
3D9.1A4FD2A037,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/14/2025,2025,48.151085,-120.056584,130
3D9.1A4FD2A038,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,2025,48.151085,-120.056584,128
3D9.1A4FD2A039,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2025,2025,48.151085,-120.056584,130
3D9.1A4FD2A03A,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2025,2025,48.151085,-120.056584,136
3D9.1A4FD2A03B,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,2025,48.151085,-120.056584,115
3D9.1A4FD2A03C,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2025,2025,48.151085,-120.056584,132
3D9.1A4FD2A03D,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,2025,48.151085,-120.056584,140
3D9.1A4FD2A03E,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/9/2025,2025,48.151085,-120.056584,98
3D9.1A4FD2A03F,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/14/2025,2025,48.151085,-120.056584,125
3D9.1A4FD2A040,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,2025,48.151085,-120.056584,127
3D9.1A4FD2A041,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/17/2025,2025,48.151085,-120.056584,130
3D9.1A4FD2A042,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2025,2025,48.151085,-120.056584,137
3D9.1A4FD2A043,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2025,2025,48.151085,-120.056584,126
3D9.1A4FD2A044,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/3/2025,2025,48.151085,-120.056584,137
3D9.1A4FD2A045,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/14/2025,2025,48.151085,-120.056584,97
3D9.1A4FD2A046,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/13/2025,2025,48.151085,-120.056584,132
3D9.1A4FD2A047,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/10/2025,2025,48.151085,-120.056584,132
3D9.1A4FD2A048,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2025,2025,48.151085,-120.056584,134
3D9.1A4FD2A049,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/16/2025,2025,48.151085,-120.056584,112
3D9.1A4FD2A04A,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2025,2025,48.151085,-120.056584,131
3D9.1A4FD2A04B,Larvae,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/15/2025,2025,48.151085,-120.056584,128
